term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
province_f21:cohort_f5,-0.5780028513719496,0.34530940672118743,-1.6738694055868726,0.09469172148376265,672,0.19473915310941858,A,male
province_f23:cohort_f5,-0.41026801370243343,0.3205174468396547,-1.2800177267968762,0.20104711969986325,672,0.19473915310941858,A,male
province_f32:cohort_f5,-0.13031874015743602,0.340178388393167,-0.3830894160355005,0.7017928679802572,672,0.19473915310941858,A,male
province_f37:cohort_f5,-0.7005389162141289,0.35697620755325993,-1.96242466974388,0.05018744745891641,672,0.19473915310941858,A,male
province_f41:cohort_f5,-0.2910163698311025,0.4238115351037496,-0.6866645801886004,0.49256667372776197,672,0.19473915310941858,A,male
province_f42:cohort_f5,0.2770189818456155,0.4324366577776317,0.6406001361430943,0.5220337830311985,672,0.19473915310941858,A,male
province_f43:cohort_f5,-0.23091375507554926,0.35707842237384024,-0.6466751856369413,0.5180962517087171,672,0.19473915310941858,A,male
province_f45:cohort_f5,0.07659500935962084,0.36282593344160086,0.2111067658066104,0.8328776038905521,672,0.19473915310941858,A,male
province_f52:cohort_f5,-0.012708563039500959,0.3201589084539569,-0.039694547625959996,0.9683502144487096,672,0.19473915310941858,A,male
(Intercept),6.697180621310105,0.9144294298828797,7.323890070082151,8.003841226496405e-13,672,0.19629290927672327,B,male
height,-0.0024644797255555504,0.004121843717253826,-0.5979071247265793,0.5501328986711485,672,0.19629290927672327,B,male
weight,0.0011814849999159053,0.0024556338169200095,0.4811324032822567,0.6306019959120899,672,0.19629290927672327,B,male
consu,-1.5118114354375494,1.8565810787302617,-0.8142986335245297,0.41580466920868553,672,0.19629290927672327,B,male
edu_years,0.04317501207621891,0.009209397472506554,4.688147319638689,3.432459735624531e-6,672,0.19629290927672327,B,male
hlth_exc,0.14628992745937086,0.10795447470528563,1.355107584551178,0.17590540502494847,672,0.19629290927672327,B,male
hlth_good,0.1271332199464209,0.09436952625330793,1.3471851030084463,0.17844131895504092,672,0.19629290927672327,B,male
hlth_fair,0.06959353321923913,0.10328989529346232,0.6737690363758556,0.5007238276909566,672,0.19629290927672327,B,male
married,0.012999281473503403,0.09906492759610074,0.13121981501367455,0.8956464577314079,672,0.19629290927672327,B,male
divorced,-0.05146854650963678,0.139747846564964,-0.368295811168087,0.7127856790049033,672,0.19629290927672327,B,male
widowed,0.1280461536884038,0.2977656908277338,0.4300231948565299,0.6673368572078249,672,0.19629290927672327,B,male
separated,-0.34310840717100216,0.23017730392867605,-1.4906265792274618,0.13659761754541222,672,0.19629290927672327,B,male
province_f23,0.17432297179012324,0.24950348793775626,0.6986794983547951,0.48502953210093824,672,0.19629290927672327,B,male
province_f32,0.12919409695575085,0.25247040411615546,0.5117197693251674,0.6090399216035822,672,0.19629290927672327,B,male
province_f37,0.5215395649378902,0.264445246567753,1.972202456678561,0.0490562807652538,672,0.19629290927672327,B,male
province_f41,0.19222102410592662,0.34908687303801067,0.5506395082492731,0.5820906664490402,672,0.19629290927672327,B,male
province_f42,-0.24161928772166089,0.26046781335399755,-0.9276358741234567,0.3539783905602627,672,0.19629290927672327,B,male
province_f43,0.1412696920358977,0.18470968975588573,0.7648201468076808,0.44468653279041437,672,0.19629290927672327,B,male
province_f45,-0.42464027559053796,0.26604479587522545,-1.5961232174964006,0.11100039579509853,672,0.19629290927672327,B,male
province_f52,-0.011465636382386101,0.20565767021491282,-0.05575107590397421,0.9555591127637748,672,0.19629290927672327,B,male
age,-0.00432831494484194,0.01013754794027449,-0.42695876461865034,0.6695661822102102,672,0.19629290927672327,B,male
smoke,0.033367908863572285,0.0447156755377689,0.7462239687151372,0.4558313801660141,672,0.19629290927672327,B,male
drink,-0.04197302192523936,0.04886664440205586,-0.858929898683068,0.39073039899594764,672,0.19629290927672327,B,male
factor(occ_f)2,0.04220105905819331,0.09930981717624038,0.4249434774741465,0.6710338662203644,672,0.19629290927672327,B,male
factor(occ_f)3,0.09810827857417455,0.09193173577809087,1.06718618705289,0.286327220904116,672,0.19629290927672327,B,male
factor(occ_f)4,0.24410956110338805,0.3467663577015748,0.7039597575767929,0.4817374649613154,672,0.19629290927672327,B,male
factor(occ_f)6,-0.08561654897564464,0.0993689369023457,-0.8616027467394951,0.3892585787814772,672,0.19629290927672327,B,male
factor(occ_f)7,-0.1614503975606897,0.11535708537211067,-1.3995707072512669,0.16217104576445968,672,0.19629290927672327,B,male
factor(occ_f)8,0.4169609510996032,0.22856441348231885,1.8242601494561104,0.06862184095623033,672,0.19629290927672327,B,male
factor(occ_f)9,0.08491721192318068,0.17292069183733008,0.491076059324722,0.6235565092697601,672,0.19629290927672327,B,male
factor(occ_f)10,-0.20272735130712793,0.10652803684934069,-1.9030422159552134,0.057524818601973546,672,0.19629290927672327,B,male
factor(occ_f)11,-0.24271558339899238,0.10543147509721754,-2.302116926422458,0.021678268742580175,672,0.19629290927672327,B,male
factor(occ_f)12,-0.794353397205938,0.3589710005307267,-2.2128623092993944,0.027291775510709847,672,0.19629290927672327,B,male
factor(occ_f)13,-0.06271568408257622,0.2608999009919553,-0.24038216896260922,0.8101180693553014,672,0.19629290927672327,B,male
factor(wu_f)2,-0.025648377623487283,0.07707441159618435,-0.33277422548311786,0.739423729002291,672,0.19629290927672327,B,male
factor(wu_f)3,0.0226943196403767,0.0980648115239138,0.23142164133811166,0.8170680367012235,672,0.19629290927672327,B,male
factor(wu_f)4,-0.41900935168544834,0.11134824153635824,-3.763053155613871,1.8473880523822353e-4,672,0.19629290927672327,B,male
factor(wu_f)5,-0.2522167919589493,0.12113627706463309,-2.082091327805768,0.0377674164033834,672,0.19629290927672327,B,male
factor(wu_f)7,0.16751456480287955,0.09372825486228493,1.78723657075456,0.07441597887978661,672,0.19629290927672327,B,male
factor(wu_f)8,0.1175832565461906,0.11800820760708992,0.9963989702960814,0.3194675876982208,672,0.19629290927672327,B,male
factor(wu_f)9,0.08613700992737569,0.30200896938270744,0.28521341635460634,0.7755814176671022,672,0.19629290927672327,B,male
calories,1.4004897992052364e-4,1.3129956147386003e-4,1.0666370728770904,0.28657499563040034,672,0.19629290927672327,B,male
carbs,-0.0011111682086665832,5.646005918561222e-4,-1.968060651537084,0.04953211046121166,672,0.19629290927672327,B,male
fat,-0.0020179536627080137,0.0012655757506861076,-1.5944945702491684,0.11136447464991688,672,0.19629290927672327,B,male
protein,0.004700826944918237,0.0015350636651474511,3.0623009661730856,0.002297150471186437,672,0.19629290927672327,B,male
diet_guide,0.18383479985488332,0.060329777145648064,3.0471652399953277,0.002414110778036606,672,0.19629290927672327,B,male
diet_hifat,0.041169840327276455,0.09846460881665817,0.4181181525225475,0.6760139073326343,672,0.19629290927672327,B,male
diet_hlthy,-0.27458526520499216,0.1417980059575556,-1.936453642988349,0.053292611157682614,672,0.19629290927672327,B,male
height:consu,0.0037397514589176755,0.012336358825036175,0.30314872580781216,0.7618841106928553,672,0.19629290927672327,B,male
weight:consu,0.008061928285885903,0.005443402238073889,1.481045848402811,0.1391318222439978,672,0.19629290927672327,B,male
province_f21:cohort_f2,0.018738599607074517,0.20697323354969288,0.09053634272267146,0.9278919521559043,672,0.19629290927672327,B,male
province_f23:cohort_f2,-0.01007468226873421,0.23170994782461127,-0.04347971402747051,0.9653339461444085,672,0.19629290927672327,B,male
province_f32:cohort_f2,-0.01784394731445601,0.217881410492707,-0.08189752064714712,0.9347561705296097,672,0.19629290927672327,B,male
province_f37:cohort_f2,-0.21693630629165603,0.25511816886897964,-0.8503365607138214,0.395485291371935,672,0.19629290927672327,B,male
province_f41:cohort_f2,-0.14272648465630228,0.3370643246650678,-0.4234399021555483,0.6721297035707615,672,0.19629290927672327,B,male
province_f42:cohort_f2,0.1328382855494455,0.2202204351292323,0.603205989814214,0.5466050519754935,672,0.19629290927672327,B,male
province_f43:cohort_f2,-0.15919888458199835,0.1281014304870731,-1.2427564936369961,0.21445461855591227,672,0.19629290927672327,B,male
province_f45:cohort_f2,0.16414279733931267,0.22490949877979965,0.7298170963424655,0.46579362116372947,672,0.19629290927672327,B,male
province_f52:cohort_f2,0.2836076220254746,0.21373037944359982,1.3269410870077754,0.18504497585553262,672,0.19629290927672327,B,male
province_f21:cohort_f3,-0.09868547899743171,0.21569986779737546,-0.457512932229217,0.6474719845793891,672,0.19629290927672327,B,male
province_f23:cohort_f3,-0.08134812663014694,0.24761868190943034,-0.32852176581693077,0.7426345500760201,672,0.19629290927672327,B,male
province_f32:cohort_f3,0.018494080869664763,0.2499425964806247,0.07399331338505322,0.9410409559829158,672,0.19629290927672327,B,male
province_f37:cohort_f3,-0.49488266724473545,0.26249521433712275,-1.8853016749065656,0.05988359288186236,672,0.19629290927672327,B,male
province_f41:cohort_f3,-0.14960741637432137,0.33928722855402305,-0.4409462065870249,0.6594145710675119,672,0.19629290927672327,B,male
province_f42:cohort_f3,0.27845094340227017,0.33017040970735195,0.8433552347985285,0.3993739101866758,672,0.19629290927672327,B,male
province_f43:cohort_f3,-0.09671555434908573,0.1614185869495262,-0.5991599615435093,0.5492977784842171,672,0.19629290927672327,B,male
province_f45:cohort_f3,0.3220163356974453,0.24555108348331667,1.3114026260011347,0.1902353583533275,672,0.19629290927672327,B,male
province_f52:cohort_f3,0.13705413265976935,0.2031461797002508,0.6746576916287446,0.5001593448702032,672,0.19629290927672327,B,male
province_f21:cohort_f4,0.14168595966060657,0.2865545365458961,0.49444675128328813,0.6211760086050013,672,0.19629290927672327,B,male
province_f23:cohort_f4,-0.3717888123890605,0.2645711953279831,-1.405250529741766,0.16047669985851773,672,0.19629290927672327,B,male
province_f32:cohort_f4,-0.15985572115171284,0.27515165515566703,-0.5809731402897594,0.5614819259432493,672,0.19629290927672327,B,male
province_f37:cohort_f4,-0.7266943121936592,0.2950326493651068,-2.4630979444392453,0.014060604119535115,672,0.19629290927672327,B,male
province_f41:cohort_f4,-0.2365454984477818,0.3726239765723001,-0.6348101929020259,0.5257999802416009,672,0.19629290927672327,B,male
province_f42:cohort_f4,-0.1517028190212161,0.2862444795769991,-0.5299764007515414,0.5963290342508187,672,0.19629290927672327,B,male
province_f43:cohort_f4,0.2576536689021296,0.26008700039024923,0.9906441633589201,0.3222682296190805,672,0.19629290927672327,B,male
province_f45:cohort_f4,0.18288429087033278,0.29541710587298464,0.6190714323393458,0.5361098895276063,672,0.19629290927672327,B,male
province_f52:cohort_f4,-0.22511026335131787,0.23566319657700555,-0.9552202746166205,0.3398601918447762,672,0.19629290927672327,B,male
province_f21:cohort_f5,-0.5754171638936973,0.3503793223805364,-1.6422691841065729,0.1010707103215923,672,0.19629290927672327,B,male
province_f23:cohort_f5,-0.40094609599050496,0.32055586756057575,-1.2507838307303416,0.2115125206012556,672,0.19629290927672327,B,male
province_f32:cohort_f5,-0.14279760833347657,0.342642929148518,-0.41675340766066465,0.6770113979240474,672,0.19629290927672327,B,male
province_f37:cohort_f5,-0.6980745111201626,0.35713812854305005,-1.9546345106526914,0.051101330938971644,672,0.19629290927672327,B,male
province_f41:cohort_f5,-0.2702826394740592,0.4235328055488898,-0.6381622295438921,0.5236173799590291,672,0.19629290927672327,B,male
province_f42:cohort_f5,0.2643189420289957,0.42926159814560344,0.6157525927565969,0.5382968987591614,672,0.19629290927672327,B,male
province_f43:cohort_f5,-0.21093195904282244,0.35990168457175536,-0.5860821665611512,0.5580459641737403,672,0.19629290927672327,B,male
province_f45:cohort_f5,0.06146741343028053,0.36876283800985493,0.16668548751281131,0.8676750232601513,672,0.19629290927672327,B,male
province_f52:cohort_f5,-0.030683623459333717,0.32548327088334394,-0.09427096936828742,0.924926134303919,672,0.19629290927672327,B,male
